model,task,created,log_file,dimension,construct,accuracy,stderr
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Diverse Desires,Desire / intention inference,0.0,0.0
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Emotion Recognition,Emotion recognition,0.16666666666666666,0.11236664374387367
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Faux Pas Detection,Pragmatic understanding,0.5,0.16666666666666666
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,First-Order False Belief,Belief reasoning,0.4166666666666667,0.1486470975026408
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.2,0.13333333333333333
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Intention vs. Accident,Desire / intention inference,0.1,0.09999999999999999
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Irony,Pragmatic understanding,0.3,0.15275252316519466
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Knowledge Access / Ignorance,Knowledge access,0.0,0.0
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Sarcasm,Pragmatic understanding,0.4,0.16329931618554522
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,Second-Order False Belief,Belief reasoning,0.9,0.09999999999999999
anthropic/claude-sonnet-4-6,tom_12dim_mcq,2026-07-16T15:23:15+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T15-23-15-00-00_tom-12dim-mcq_8zLhfajdPqHNyFtVkPCtCy.eval,White Lies / Prosocial Deception,Deception,0.5,0.16666666666666666
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,ALL (overall),ALL (overall),0.7741935483870968,0.037699916760695326
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Diverse Beliefs,Belief reasoning,0.9,0.09999999999999999
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Diverse Desires,Desire / intention inference,0.7,0.15275252316519466
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Emotion Recognition,Emotion recognition,0.9166666666666666,0.08333333333333333
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Faux Pas Detection,Pragmatic understanding,0.6,0.16329931618554522
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,First-Order False Belief,Belief reasoning,0.6666666666666666,0.14213381090374028
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.8,0.13333333333333333
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Intention vs. Accident,Desire / intention inference,1.0,0.0
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Irony,Pragmatic understanding,0.8,0.13333333333333333
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Knowledge Access / Ignorance,Knowledge access,0.8,0.13333333333333333
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Sarcasm,Pragmatic understanding,0.8,0.13333333333333333
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,Second-Order False Belief,Belief reasoning,0.4,0.1632993161855452
openai-api/local/deepseek/deepseek-llm-67b-chat,tom_12dim_mcq,2026-07-16T23:02:17+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-02-17-00-00_tom-12dim-mcq_FK2m66wsm8PStgXoYNXSbT.eval,White Lies / Prosocial Deception,Deception,0.9,0.09999999999999999
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,ALL (overall),ALL (overall),0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Diverse Beliefs,Belief reasoning,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Diverse Desires,Desire / intention inference,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Emotion Recognition,Emotion recognition,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Faux Pas Detection,Pragmatic understanding,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,First-Order False Belief,Belief reasoning,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Intention vs. Accident,Desire / intention inference,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Irony,Pragmatic understanding,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Knowledge Access / Ignorance,Knowledge access,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Sarcasm,Pragmatic understanding,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,Second-Order False Belief,Belief reasoning,0.0,0.0
openai-api/local/deepseek/deepseek-llm-7b-chat,tom_12dim_mcq,2026-07-16T23:15:04+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-15-04-00-00_tom-12dim-mcq_P8YQdWTbWqfLuK89BXNzRG.eval,White Lies / Prosocial Deception,Deception,0.0,0.0
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,ALL (overall),ALL (overall),0.7741935483870968,0.03769991676069532
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Diverse Desires,Desire / intention inference,1.0,0.0
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Faux Pas Detection,Pragmatic understanding,0.8,0.13333333333333333
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,First-Order False Belief,Belief reasoning,0.25,0.1305582419667734
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,0.9,0.09999999999999999
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Intention vs. Accident,Desire / intention inference,0.9,0.09999999999999999
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Irony,Pragmatic understanding,1.0,0.0
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Knowledge Access / Ignorance,Knowledge access,0.9,0.09999999999999999
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Sarcasm,Pragmatic understanding,0.5,0.16666666666666666
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,Second-Order False Belief,Belief reasoning,0.3,0.15275252316519464
openai-api/local/google/gemma-7b-it,tom_12dim_mcq,2026-07-16T23:19:18+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T23-19-18-00-00_tom-12dim-mcq_d8wsob4wqV5ZefNkLYW53x.eval,White Lies / Prosocial Deception,Deception,0.8,0.13333333333333333
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,ALL (overall),ALL (overall),1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Diverse Desires,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Faux Pas Detection,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,First-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Intention vs. Accident,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Irony,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Knowledge Access / Ignorance,Knowledge access,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Sarcasm,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,Second-Order False Belief,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3-70b-instruct,tom_12dim_mcq,2026-07-16T19:15:14+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-15-14-00-00_tom-12dim-mcq_jfQ3FEvtnodMVFBhdNJZLi.eval,White Lies / Prosocial Deception,Deception,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,ALL (overall),ALL (overall),0.9274193548387096,0.023393539360582697
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Diverse Beliefs,Belief reasoning,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Diverse Desires,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Emotion Recognition,Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Faux Pas Detection,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,First-Order False Belief,Belief reasoning,0.4166666666666667,0.1486470975026408
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Hidden Emotion (Appearance vs. Reality),Emotion recognition,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Intention vs. Accident,Desire / intention inference,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Irony,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Knowledge Access / Ignorance,Knowledge access,0.9,0.09999999999999999
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Sarcasm,Pragmatic understanding,1.0,0.0
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,Second-Order False Belief,Belief reasoning,0.9,0.09999999999999999
openai-api/local/meta-llama/llama-3-8b-instruct,tom_12dim_mcq,2026-07-16T19:00:53+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-00-53-00-00_tom-12dim-mcq_3nx23FueNMgrj9wsJGU7J7.eval,White Lies / Prosocial Deception,Deception,1.0,0.0
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,2026-07-16T19:28:41+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-16T19-28-41-00-00_tom-12dim-mcq_jgFhvT3dtjaZSemLmh9x3k.eval,ALL (overall),ALL (overall),0.9112903225806451,0.025636652900944117
